Date_id,Dates,Days,Months,Monthnames,Years,Quarters,Semesters,Weekdays
20140420,2014/20/04,20,4,Abril,2014,Q2,H1,Domingo
20140421,2014/21/04,21,4,Abril,2014,Q2,H1,Segunda
20140422,2014/22/04,22,4,Abril,2014,Q2,H1,Terça
20140423,2014/23/04,23,4,Abril,2014,Q2,H1,Quarta
20140424,2014/24/04,24,4,Abril,2014,Q2,H1,Quinta
20140425,2014/25/04,25,4,Abril,2014,Q2,H1,Sexta
20140426,2014/26/04,26,4,Abril,2014,Q2,H1,Sábado
20140427,2014/27/04,27,4,Abril,2014,Q2,H1,Domingo
20140428,2014/28/04,28,4,Abril,2014,Q2,H1,Segunda
20140429,2014/29/04,29,4,Abril,2014,Q2,H1,Terça
20140430,2014/30/04,30,4,Abril,2014,Q2,H1,Quarta
20140501,2014/01/05,1,5,Maio,2014,Q2,H1,Quinta
20140502,2014/02/05,2,5,Maio,2014,Q2,H1,Sexta
20140503,2014/03/05,3,5,Maio,2014,Q2,H1,Sábado
20140504,2014/04/05,4,5,Maio,2014,Q2,H1,Domingo
20140505,2014/05/05,5,5,Maio,2014,Q2,H1,Segunda
20140506,2014/06/05,6,5,Maio,2014,Q2,H1,Terça
20140507,2014/07/05,7,5,Maio,2014,Q2,H1,Quarta
20140508,2014/08/05,8,5,Maio,2014,Q2,H1,Quinta
20140509,2014/09/05,9,5,Maio,2014,Q2,H1,Sexta
20140510,2014/10/05,10,5,Maio,2014,Q2,H1,Sábado
20140511,2014/11/05,11,5,Maio,2014,Q2,H1,Domingo
20140512,2014/12/05,12,5,Maio,2014,Q2,H1,Segunda
20140513,2014/13/05,13,5,Maio,2014,Q2,H1,Terça
20140514,2014/14/05,14,5,Maio,2014,Q2,H1,Quarta
20140515,2014/15/05,15,5,Maio,2014,Q2,H1,Quinta
20140516,2014/16/05,16,5,Maio,2014,Q2,H1,Sexta
20140517,2014/17/05,17,5,Maio,2014,Q2,H1,Sábado
20140518,2014/18/05,18,5,Maio,2014,Q2,H1,Domingo
20140519,2014/19/05,19,5,Maio,2014,Q2,H1,Segunda
20140520,2014/20/05,20,5,Maio,2014,Q2,H1,Terça
20140521,2014/21/05,21,5,Maio,2014,Q2,H1,Quarta
20140522,2014/22/05,22,5,Maio,2014,Q2,H1,Quinta
20140523,2014/23/05,23,5,Maio,2014,Q2,H1,Sexta
20140524,2014/24/05,24,5,Maio,2014,Q2,H1,Sábado
20140525,2014/25/05,25,5,Maio,2014,Q2,H1,Domingo
20140526,2014/26/05,26,5,Maio,2014,Q2,H1,Segunda
20140527,2014/27/05,27,5,Maio,2014,Q2,H1,Terça
20140528,2014/28/05,28,5,Maio,2014,Q2,H1,Quarta
20140529,2014/29/05,29,5,Maio,2014,Q2,H1,Quinta
20140530,2014/30/05,30,5,Maio,2014,Q2,H1,Sexta
20140531,2014/31/05,31,5,Maio,2014,Q2,H1,Sábado
20140601,2014/01/06,1,6,Junho,2014,Q2,H1,Domingo
20140602,2014/02/06,2,6,Junho,2014,Q2,H1,Segunda
20140603,2014/03/06,3,6,Junho,2014,Q2,H1,Terça
20140604,2014/04/06,4,6,Junho,2014,Q2,H1,Quarta
20140605,2014/05/06,5,6,Junho,2014,Q2,H1,Quinta
20140606,2014/06/06,6,6,Junho,2014,Q2,H1,Sexta
20140607,2014/07/06,7,6,Junho,2014,Q2,H1,Sábado
20140608,2014/08/06,8,6,Junho,2014,Q2,H1,Domingo
20140609,2014/09/06,9,6,Junho,2014,Q2,H1,Segunda
20140610,2014/10/06,10,6,Junho,2014,Q2,H1,Terça
20140611,2014/11/06,11,6,Junho,2014,Q2,H1,Quarta
20140612,2014/12/06,12,6,Junho,2014,Q2,H1,Quinta
20140613,2014/13/06,13,6,Junho,2014,Q2,H1,Sexta
20140614,2014/14/06,14,6,Junho,2014,Q2,H1,Sábado
20140615,2014/15/06,15,6,Junho,2014,Q2,H1,Domingo
20140616,2014/16/06,16,6,Junho,2014,Q2,H1,Segunda
20140617,2014/17/06,17,6,Junho,2014,Q2,H1,Terça
20140618,2014/18/06,18,6,Junho,2014,Q2,H1,Quarta
20140619,2014/19/06,19,6,Junho,2014,Q2,H1,Quinta
20140620,2014/20/06,20,6,Junho,2014,Q2,H1,Sexta
20140621,2014/21/06,21,6,Junho,2014,Q2,H1,Sábado
20140622,2014/22/06,22,6,Junho,2014,Q2,H1,Domingo
20140623,2014/23/06,23,6,Junho,2014,Q2,H1,Segunda
20140624,2014/24/06,24,6,Junho,2014,Q2,H1,Terça
20140625,2014/25/06,25,6,Junho,2014,Q2,H1,Quarta
20140626,2014/26/06,26,6,Junho,2014,Q2,H1,Quinta
20140627,2014/27/06,27,6,Junho,2014,Q2,H1,Sexta
20140628,2014/28/06,28,6,Junho,2014,Q2,H1,Sábado
20140629,2014/29/06,29,6,Junho,2014,Q2,H1,Domingo
20140630,2014/30/06,30,6,Junho,2014,Q2,H1,Segunda
20140701,2014/01/07,1,7,Julho,2014,Q3,H2,Terça
20140702,2014/02/07,2,7,Julho,2014,Q3,H2,Quarta
20140703,2014/03/07,3,7,Julho,2014,Q3,H2,Quinta
20140704,2014/04/07,4,7,Julho,2014,Q3,H2,Sexta
20140705,2014/05/07,5,7,Julho,2014,Q3,H2,Sábado
20140706,2014/06/07,6,7,Julho,2014,Q3,H2,Domingo
20140707,2014/07/07,7,7,Julho,2014,Q3,H2,Segunda
20140708,2014/08/07,8,7,Julho,2014,Q3,H2,Terça
20140709,2014/09/07,9,7,Julho,2014,Q3,H2,Quarta
20140710,2014/10/07,10,7,Julho,2014,Q3,H2,Quinta
20140711,2014/11/07,11,7,Julho,2014,Q3,H2,Sexta
20140712,2014/12/07,12,7,Julho,2014,Q3,H2,Sábado
20140713,2014/13/07,13,7,Julho,2014,Q3,H2,Domingo
20140714,2014/14/07,14,7,Julho,2014,Q3,H2,Segunda
20140715,2014/15/07,15,7,Julho,2014,Q3,H2,Terça
20140716,2014/16/07,16,7,Julho,2014,Q3,H2,Quarta
20140717,2014/17/07,17,7,Julho,2014,Q3,H2,Quinta
20140718,2014/18/07,18,7,Julho,2014,Q3,H2,Sexta
20140719,2014/19/07,19,7,Julho,2014,Q3,H2,Sábado
20140720,2014/20/07,20,7,Julho,2014,Q3,H2,Domingo
20140721,2014/21/07,21,7,Julho,2014,Q3,H2,Segunda
20140722,2014/22/07,22,7,Julho,2014,Q3,H2,Terça
20140723,2014/23/07,23,7,Julho,2014,Q3,H2,Quarta
20140724,2014/24/07,24,7,Julho,2014,Q3,H2,Quinta
20140725,2014/25/07,25,7,Julho,2014,Q3,H2,Sexta
20140726,2014/26/07,26,7,Julho,2014,Q3,H2,Sábado
20140727,2014/27/07,27,7,Julho,2014,Q3,H2,Domingo
20140728,2014/28/07,28,7,Julho,2014,Q3,H2,Segunda
20140729,2014/29/07,29,7,Julho,2014,Q3,H2,Terça
20140730,2014/30/07,30,7,Julho,2014,Q3,H2,Quarta
20140731,2014/31/07,31,7,Julho,2014,Q3,H2,Quinta
20140801,2014/01/08,1,8,Agosto,2014,Q3,H2,Sexta
20140802,2014/02/08,2,8,Agosto,2014,Q3,H2,Sábado
20140803,2014/03/08,3,8,Agosto,2014,Q3,H2,Domingo
20140804,2014/04/08,4,8,Agosto,2014,Q3,H2,Segunda
20140805,2014/05/08,5,8,Agosto,2014,Q3,H2,Terça
20140806,2014/06/08,6,8,Agosto,2014,Q3,H2,Quarta
20140807,2014/07/08,7,8,Agosto,2014,Q3,H2,Quinta
20140808,2014/08/08,8,8,Agosto,2014,Q3,H2,Sexta
20140809,2014/09/08,9,8,Agosto,2014,Q3,H2,Sábado
20140810,2014/10/08,10,8,Agosto,2014,Q3,H2,Domingo
20140811,2014/11/08,11,8,Agosto,2014,Q3,H2,Segunda
20140812,2014/12/08,12,8,Agosto,2014,Q3,H2,Terça
20140813,2014/13/08,13,8,Agosto,2014,Q3,H2,Quarta
20140814,2014/14/08,14,8,Agosto,2014,Q3,H2,Quinta
20140815,2014/15/08,15,8,Agosto,2014,Q3,H2,Sexta
20140816,2014/16/08,16,8,Agosto,2014,Q3,H2,Sábado
20140817,2014/17/08,17,8,Agosto,2014,Q3,H2,Domingo
20140818,2014/18/08,18,8,Agosto,2014,Q3,H2,Segunda
20140819,2014/19/08,19,8,Agosto,2014,Q3,H2,Terça
20140820,2014/20/08,20,8,Agosto,2014,Q3,H2,Quarta
20140821,2014/21/08,21,8,Agosto,2014,Q3,H2,Quinta
20140822,2014/22/08,22,8,Agosto,2014,Q3,H2,Sexta
20140823,2014/23/08,23,8,Agosto,2014,Q3,H2,Sábado
20140824,2014/24/08,24,8,Agosto,2014,Q3,H2,Domingo
20140825,2014/25/08,25,8,Agosto,2014,Q3,H2,Segunda
20140826,2014/26/08,26,8,Agosto,2014,Q3,H2,Terça
20140827,2014/27/08,27,8,Agosto,2014,Q3,H2,Quarta
20140828,2014/28/08,28,8,Agosto,2014,Q3,H2,Quinta
20140829,2014/29/08,29,8,Agosto,2014,Q3,H2,Sexta
20140830,2014/30/08,30,8,Agosto,2014,Q3,H2,Sábado
20140831,2014/31/08,31,8,Agosto,2014,Q3,H2,Domingo
20140901,2014/01/09,1,9,Setembro,2014,Q3,H2,Segunda
20140902,2014/02/09,2,9,Setembro,2014,Q3,H2,Terça
20140903,2014/03/09,3,9,Setembro,2014,Q3,H2,Quarta
20140904,2014/04/09,4,9,Setembro,2014,Q3,H2,Quinta
20140905,2014/05/09,5,9,Setembro,2014,Q3,H2,Sexta
20140906,2014/06/09,6,9,Setembro,2014,Q3,H2,Sábado
20140907,2014/07/09,7,9,Setembro,2014,Q3,H2,Domingo
20140908,2014/08/09,8,9,Setembro,2014,Q3,H2,Segunda
20140909,2014/09/09,9,9,Setembro,2014,Q3,H2,Terça
20140910,2014/10/09,10,9,Setembro,2014,Q3,H2,Quarta
20140911,2014/11/09,11,9,Setembro,2014,Q3,H2,Quinta
20140912,2014/12/09,12,9,Setembro,2014,Q3,H2,Sexta
20140913,2014/13/09,13,9,Setembro,2014,Q3,H2,Sábado
20140914,2014/14/09,14,9,Setembro,2014,Q3,H2,Domingo
20140915,2014/15/09,15,9,Setembro,2014,Q3,H2,Segunda
20140916,2014/16/09,16,9,Setembro,2014,Q3,H2,Terça
20140917,2014/17/09,17,9,Setembro,2014,Q3,H2,Quarta
20140918,2014/18/09,18,9,Setembro,2014,Q3,H2,Quinta
20140919,2014/19/09,19,9,Setembro,2014,Q3,H2,Sexta
20140920,2014/20/09,20,9,Setembro,2014,Q3,H2,Sábado
20140921,2014/21/09,21,9,Setembro,2014,Q3,H2,Domingo
20140922,2014/22/09,22,9,Setembro,2014,Q3,H2,Segunda
20140923,2014/23/09,23,9,Setembro,2014,Q3,H2,Terça
20140924,2014/24/09,24,9,Setembro,2014,Q3,H2,Quarta
20140925,2014/25/09,25,9,Setembro,2014,Q3,H2,Quinta
20140926,2014/26/09,26,9,Setembro,2014,Q3,H2,Sexta
20140927,2014/27/09,27,9,Setembro,2014,Q3,H2,Sábado
20140928,2014/28/09,28,9,Setembro,2014,Q3,H2,Domingo
20140929,2014/29/09,29,9,Setembro,2014,Q3,H2,Segunda
20140930,2014/30/09,30,9,Setembro,2014,Q3,H2,Terça
20141001,2014/01/10,1,10,Outubro,2014,Q4,H2,Quarta
20141002,2014/02/10,2,10,Outubro,2014,Q4,H2,Quinta
20141003,2014/03/10,3,10,Outubro,2014,Q4,H2,Sexta
20141004,2014/04/10,4,10,Outubro,2014,Q4,H2,Sábado
20141005,2014/05/10,5,10,Outubro,2014,Q4,H2,Domingo
20141006,2014/06/10,6,10,Outubro,2014,Q4,H2,Segunda
20141007,2014/07/10,7,10,Outubro,2014,Q4,H2,Terça
20141008,2014/08/10,8,10,Outubro,2014,Q4,H2,Quarta
20141009,2014/09/10,9,10,Outubro,2014,Q4,H2,Quinta
20141010,2014/10/10,10,10,Outubro,2014,Q4,H2,Sexta
20141011,2014/11/10,11,10,Outubro,2014,Q4,H2,Sábado
20141012,2014/12/10,12,10,Outubro,2014,Q4,H2,Domingo
20141013,2014/13/10,13,10,Outubro,2014,Q4,H2,Segunda
20141014,2014/14/10,14,10,Outubro,2014,Q4,H2,Terça
20141015,2014/15/10,15,10,Outubro,2014,Q4,H2,Quarta
20141016,2014/16/10,16,10,Outubro,2014,Q4,H2,Quinta
20141017,2014/17/10,17,10,Outubro,2014,Q4,H2,Sexta
20141018,2014/18/10,18,10,Outubro,2014,Q4,H2,Sábado
20141019,2014/19/10,19,10,Outubro,2014,Q4,H2,Domingo
20141020,2014/20/10,20,10,Outubro,2014,Q4,H2,Segunda
20141021,2014/21/10,21,10,Outubro,2014,Q4,H2,Terça
20141022,2014/22/10,22,10,Outubro,2014,Q4,H2,Quarta
20141023,2014/23/10,23,10,Outubro,2014,Q4,H2,Quinta
20141024,2014/24/10,24,10,Outubro,2014,Q4,H2,Sexta
20141025,2014/25/10,25,10,Outubro,2014,Q4,H2,Sábado
20141026,2014/26/10,26,10,Outubro,2014,Q4,H2,Domingo
20141027,2014/27/10,27,10,Outubro,2014,Q4,H2,Segunda
20141028,2014/28/10,28,10,Outubro,2014,Q4,H2,Terça
20141029,2014/29/10,29,10,Outubro,2014,Q4,H2,Quarta
20141030,2014/30/10,30,10,Outubro,2014,Q4,H2,Quinta
20141031,2014/31/10,31,10,Outubro,2014,Q4,H2,Sexta
20141101,2014/01/11,1,11,Novembro,2014,Q4,H2,Sábado
20141102,2014/02/11,2,11,Novembro,2014,Q4,H2,Domingo
20141103,2014/03/11,3,11,Novembro,2014,Q4,H2,Segunda
20141104,2014/04/11,4,11,Novembro,2014,Q4,H2,Terça
20141105,2014/05/11,5,11,Novembro,2014,Q4,H2,Quarta
20141106,2014/06/11,6,11,Novembro,2014,Q4,H2,Quinta
20141107,2014/07/11,7,11,Novembro,2014,Q4,H2,Sexta
20141108,2014/08/11,8,11,Novembro,2014,Q4,H2,Sábado
20141109,2014/09/11,9,11,Novembro,2014,Q4,H2,Domingo
20141110,2014/10/11,10,11,Novembro,2014,Q4,H2,Segunda
20141111,2014/11/11,11,11,Novembro,2014,Q4,H2,Terça
20141112,2014/12/11,12,11,Novembro,2014,Q4,H2,Quarta
20141113,2014/13/11,13,11,Novembro,2014,Q4,H2,Quinta
20141114,2014/14/11,14,11,Novembro,2014,Q4,H2,Sexta
20141115,2014/15/11,15,11,Novembro,2014,Q4,H2,Sábado
20141116,2014/16/11,16,11,Novembro,2014,Q4,H2,Domingo
20141117,2014/17/11,17,11,Novembro,2014,Q4,H2,Segunda
20141118,2014/18/11,18,11,Novembro,2014,Q4,H2,Terça
20141119,2014/19/11,19,11,Novembro,2014,Q4,H2,Quarta
20141120,2014/20/11,20,11,Novembro,2014,Q4,H2,Quinta
20141121,2014/21/11,21,11,Novembro,2014,Q4,H2,Sexta
20141122,2014/22/11,22,11,Novembro,2014,Q4,H2,Sábado
20141123,2014/23/11,23,11,Novembro,2014,Q4,H2,Domingo
20141124,2014/24/11,24,11,Novembro,2014,Q4,H2,Segunda
20141125,2014/25/11,25,11,Novembro,2014,Q4,H2,Terça
20141126,2014/26/11,26,11,Novembro,2014,Q4,H2,Quarta
20141127,2014/27/11,27,11,Novembro,2014,Q4,H2,Quinta
20141128,2014/28/11,28,11,Novembro,2014,Q4,H2,Sexta
20141129,2014/29/11,29,11,Novembro,2014,Q4,H2,Sábado
20141130,2014/30/11,30,11,Novembro,2014,Q4,H2,Domingo
20141201,2014/01/12,1,12,Dezembro,2014,Q4,H2,Segunda
20141202,2014/02/12,2,12,Dezembro,2014,Q4,H2,Terça
20141203,2014/03/12,3,12,Dezembro,2014,Q4,H2,Quarta
20141204,2014/04/12,4,12,Dezembro,2014,Q4,H2,Quinta
20141205,2014/05/12,5,12,Dezembro,2014,Q4,H2,Sexta
20141206,2014/06/12,6,12,Dezembro,2014,Q4,H2,Sábado
20141207,2014/07/12,7,12,Dezembro,2014,Q4,H2,Domingo
20141208,2014/08/12,8,12,Dezembro,2014,Q4,H2,Segunda
20141209,2014/09/12,9,12,Dezembro,2014,Q4,H2,Terça
20141210,2014/10/12,10,12,Dezembro,2014,Q4,H2,Quarta
20141211,2014/11/12,11,12,Dezembro,2014,Q4,H2,Quinta
20141212,2014/12/12,12,12,Dezembro,2014,Q4,H2,Sexta
20141213,2014/13/12,13,12,Dezembro,2014,Q4,H2,Sábado
20141214,2014/14/12,14,12,Dezembro,2014,Q4,H2,Domingo
20141215,2014/15/12,15,12,Dezembro,2014,Q4,H2,Segunda
20141216,2014/16/12,16,12,Dezembro,2014,Q4,H2,Terça
20141217,2014/17/12,17,12,Dezembro,2014,Q4,H2,Quarta
20141218,2014/18/12,18,12,Dezembro,2014,Q4,H2,Quinta
20141219,2014/19/12,19,12,Dezembro,2014,Q4,H2,Sexta
20141220,2014/20/12,20,12,Dezembro,2014,Q4,H2,Sábado
20141221,2014/21/12,21,12,Dezembro,2014,Q4,H2,Domingo
20141222,2014/22/12,22,12,Dezembro,2014,Q4,H2,Segunda
20141223,2014/23/12,23,12,Dezembro,2014,Q4,H2,Terça
20141224,2014/24/12,24,12,Dezembro,2014,Q4,H2,Quarta
20141225,2014/25/12,25,12,Dezembro,2014,Q4,H2,Quinta
20141226,2014/26/12,26,12,Dezembro,2014,Q4,H2,Sexta
20141227,2014/27/12,27,12,Dezembro,2014,Q4,H2,Sábado
20141228,2014/28/12,28,12,Dezembro,2014,Q4,H2,Domingo
20141229,2014/29/12,29,12,Dezembro,2014,Q4,H2,Segunda
20141230,2014/30/12,30,12,Dezembro,2014,Q4,H2,Terça
20141231,2014/31/12,31,12,Dezembro,2014,Q4,H2,Quarta
